,stop_id1,stop_id2,distance,latitude1,longitude1,latitude2,longitude2
106,8503093,8590796,9.67380895468172,47.337933,8.519631,47.39485,8.441738
107,8503093,8591378,2.440882685162366,47.337933,8.519631,47.33504,8.54147
108,8503093:0:1,8591243,3.399863205995528,47.337933,8.519631,47.37374,8.501063
109,8503093:0:42,8503006:0:5,6.179077333779248,47.337933,8.519631,47.41153,8.544137
110,8503094,8583870,9.258536817952614,47.333046,8.518562,47.357174,8.437013
111,8503094,8590556,13.620060126496828,47.333046,8.518562,47.40566,8.630609
112,8503096,8591210,1.7626336065485866,47.312275,8.524258,47.328236,8.512696
113,8503096:0:2,8503094:0:1,1.6904924276858648,47.312275,8.524258,47.333046,8.518562
114,8503096:0:2,8503095,0.6326664287925426,47.312275,8.524258,47.31962,8.521518
115,8503096:0:2,8590567,11.717597897656065,47.312275,8.524258,47.39178,8.6147175
116,8503100:0:2,8588737,9.173950139817395,47.337337,8.569739,47.45487,8.59155
117,8503101:0:4,8590742,8.581370785707719,47.319157,8.580636,47.4296,8.561654
118,8503101P,8509649,7.868384536366268,47.319157,8.580636,47.416553,8.555088
119,8503102:0:2,8591048,10.140278624699473,47.305794,8.591523,47.424515,8.548557
120,8503102P,8503000:0:11,7.899223678635759,47.305794,8.591523,47.378178,8.540212
121,8503127:0:1,8591393,11.969878433492882,47.384388,8.658672,47.4019,8.5518
122,8503127P,8590834,25.46092665556726,47.384388,8.658672,47.380093,8.429971
123,8503127P,8591065:0:C,7.029416796630231,47.384388,8.658672,47.397274,8.596131
124,8503128:0:3,8590543,2.0553072779432986,47.40008,8.623423,47.42639,8.618518
125,8503128P,8503202:0:3,10.217495360988975,47.40008,8.623423,47.29598,8.564772
126,8503129:0,Parent8503201,8.959759422223359,47.412724,8.591928,47.307133,8.55516
127,8503129:0:3,8503310:0:3,3.9264528998835253,47.412724,8.591928,47.43083,8.558851
128,8503129:0:4,8503006:0:5,5.320827896783306,47.412724,8.591928,47.41153,8.544137
129,8503141:0,8590686,3.67247657189405,47.32686,8.575965,47.32477,8.543005
130,8503147P,8503512P,19.55945236444702,47.397213,8.596141,47.39888,8.420439
131,8503154,8590906,3.8745496210311132,47.381905,8.667557,47.40806,8.6375885
132,8503200:0,8590781,0.961022693904254,47.32443,8.5480175,47.31236,8.550767
133,8503200:0:1,8573719,12.372902434964047,47.32443,8.5480175,47.35089,8.438325
134,8503201,8576215:0,5.904681153553994,47.307133,8.55516,47.329025,8.606085
135,8503202,8591045,9.898332140223518,47.29598,8.564772,47.39891,8.509525
136,8503202:0:3,8590745,9.791645935128203,47.29598,8.564772,47.42348,8.581965
137,8503202:0:3,8590783,1.8108556144603396,47.29598,8.564772,47.313686,8.553794
138,8503202:0:5,8503499,6.496642449106253,47.29598,8.564772,47.37654,8.544039
139,8503202P,8595406,0.9579432232859718,47.29598,8.564772,47.293755,8.5563
140,8503306:0:1,8503094:0:1,12.99697253729184,47.4202,8.619272,47.333046,8.518562
141,8503306:0:2,8590745,4.160335352467601,47.4202,8.619272,47.42348,8.581965
142,8503306:0:3,8590576,1.8798732330570174,47.4202,8.619272,47.3967,8.613604
143,8503306:0:3,8591404,10.480943626569083,47.4202,8.619272,47.366142,8.532531
144,8503307:0,8591039,13.554324864738831,47.438572,8.626216,47.397594,8.507657
145,8503308:0:3,8503078,7.846937188829436,47.44861,8.583807,47.34547,8.593023
146,8503309:0:1,Parent8503512,17.045826919044966,47.442287,8.570719,47.39888,8.420439
147,8503309:0:1,Parent8587651,3.7214216757110377,47.442287,8.570719,47.40921,8.595548
148,8503310:0,8591111,7.94331635424972,47.43083,8.558851,47.33455,8.529971
149,8503310:0:2,8590628,1.2417694363265448,47.43083,8.558851,47.427013,8.569703
150,8503310:0:2,8591217,7.45981425991503,47.43083,8.558851,47.340534,8.531525
151,8503310:0:2,8591259,6.214422305800081,47.43083,8.558851,47.375416,8.51752
152,8503311:0:2,8503083,7.169644602693983,47.454067,8.532764,47.368088,8.56028
153,8503311:0:3,8595077,9.080963226275097,47.454067,8.532764,47.42457,8.611861
154,8503340:0,8590773,9.078780394040026,47.429955,8.561798,47.31042,8.552707
155,8503340:0,8591381,5.5935528129118515,47.429955,8.561798,47.373425,8.529252
156,8503340:0:1,8576215,9.071776193914753,47.429955,8.561798,47.329025,8.606085
157,8503340:0:1,8576699,11.868196184801267,47.429955,8.561798,47.332916,8.477886
158,8503446,8580434,7.534594647975269,47.379047,8.541577,47.45211,8.58784
159,8503447,8591896,5.479028525962033,47.37103,8.541964,47.392094,8.494856
160,8503499,8503001:0:6,6.233593814034724,47.37654,8.544039,47.391483,8.488963
161,8503499,8503099,5.915186643376664,47.37654,8.544039,47.30329,8.525165
162,8503499,8506549,4.285568619213572,47.37654,8.544039,47.322475,8.532252
163,8503500,8587973,7.749521426066041,47.376858,8.546401,47.305782,8.596635
164,8503509:0:1,8591284,3.126775870879483,47.399178,8.447245,47.39059,8.474725
165,8503509:0:4,8503127:0:3,23.5623206932386,47.399178,8.447245,47.384388,8.658672
166,8503509:0:4,8591319,12.452841973635683,47.399178,8.447245,47.4108,8.558834
167,8503509:0:4,8591418,8.640385968788655,47.399178,8.447245,47.423862,8.523045
168,8503509P,8591119,12.587855571575242,47.399178,8.447245,47.366734,8.558168
169,8503509P,8591303,11.873592942090461,47.399178,8.447245,47.375008,8.552644
170,8503512P,Parent8502229,1.7427080416386913,47.39888,8.420439,47.38097,8.430339
171,8503526:0:4,8576127,21.242036121892735,47.436565,8.472083,47.383984,8.659553
172,8503526P,8590485,11.481811346385495,47.436565,8.472083,47.3092,8.52848
173,8503551,8590901,20.966522022349324,47.35229,8.461699,47.41043,8.645889
174,8503610,8576127:0:B,18.31490646386667,47.36815,8.495377,47.383984,8.659553
175,8503610,8591235,4.609720547949804,47.36815,8.495377,47.405365,8.528246
176,8503653,8503700,10.395711694114688,47.352623,8.553129,47.438717,8.626136
177,8503659,8590674,4.541812484072354,47.30303,8.589305,47.32209,8.550605
178,8503659,8594553,9.958312887674193,47.30303,8.589305,47.432644,8.571554
179,8503674,8590484,4.491787840295563,47.29669,8.56805,47.316566,8.530016
180,8503674,8591255,7.515362855866796,47.29669,8.56805,47.390682,8.545494
181,8503675,8576263,10.50518497365569,47.309772,8.558385,47.421093,8.50153
182,8503675,8591308,6.296297866802905,47.309772,8.558385,47.362747,8.514664
183,8503677,8591065:0:C,7.488175943876102,47.322556,8.551782,47.397274,8.596131
184,8503681,8575014,8.124999436424476,47.34547,8.536654,47.366222,8.465032
185,8503681,8576203,4.021025385607802,47.34547,8.536654,47.340435,8.572614
186,8503682,8587964,1.1912157994975756,47.30823,8.584085,47.307293,8.594767
187,8503690,8576193,6.839934700156116,47.32714,8.489951,47.367092,8.545116
188,8503690,8591135,5.763646942971832,47.32714,8.489951,47.392216,8.517152
189,8503694,8587651:0:C,13.552417061512184,47.31146,8.493346,47.40921,8.595548
190,8503694,8590626,11.433890630240638,47.31146,8.493346,47.425602,8.56107
191,8503696,8591076,7.3305747313717085,47.343296,8.482073,47.404377,8.533331
192,8503698,8590465,9.528730985527057,47.359707,8.447047,47.3096,8.525614
193,8503709,8591330,11.67501686190418,47.368332,8.462005,47.41081,8.562867
194,8505332,8591298,3.343777235731494,47.349865,8.560585,47.38519,8.542413
195,8505333,Parent8503011,2.422138272445121,47.365444,8.544856,47.37148,8.523485
196,8505363,8503526P,16.39906205810929,47.41243,8.618491,47.436565,8.472083
197,8505363,8591114,5.401035906372044,47.41243,8.618491,47.378822,8.575641
198,8506517,8580449,4.096766824119131,47.367683,8.522991,47.411495,8.544793
199,8506517,8591324,2.509564841308827,47.367683,8.522991,47.38866,8.540499
200,8506549,8503579,9.48705404976188,47.322475,8.532252,47.359455,8.450793
201,8506638,8502221P,18.60677928455929,47.34635,8.604531,47.35743,8.437552
202,8506638,8591203,11.96199308059316,47.34635,8.604531,47.37738,8.499149
203,8509649,8591235,3.104655045848338,47.416553,8.555088,47.405365,8.528246
204,8509649,8591833,11.83979128152076,47.416553,8.555088,47.413166,8.448754
205,8510010,8590581,7.144428002177489,47.351776,8.57662,47.391556,8.634876
206,8510010,8591216,5.396482780832068,47.351776,8.57662,47.348003,8.52821
207,8510010,8591317,4.711074565089469,47.351776,8.57662,47.363388,8.535037
208,8510277,8588078,10.0638980365672,47.42006,8.6294775,47.376842,8.54394
209,8530473,8503129:0:3,4.694463838471354,47.38733,8.553417,47.412724,8.591928
210,8530811,8503001:0:5,9.975523276821443,47.354576,8.575021,47.391483,8.488963
211,8530811,8591227,5.846408330239718,47.354576,8.575021,47.374508,8.524266
212,8530812,8573731,9.477452760390346,47.36169,8.560621,47.349396,8.475892
213,8530812,8590463,4.699543604470381,47.36169,8.560621,47.313595,8.533807
214,8530812,8591230,1.117308395974127,47.36169,8.560621,47.3764,8.559391
215,8557033,8591274,5.280816182221517,47.459267,8.490014,47.393036,8.474518
216,8557101,8591078,12.021354956053905,47.39346,8.44834,47.380913,8.555995
217,8572595,8576216,18.36959312518365,47.347126,8.420565,47.3194,8.584508
218,8573164,8590805,14.797232168309788,47.290337,8.559678,47.39782,8.448431
219,8573167,8503011:0:3,7.357171969474075,47.294918,8.564466,47.37148,8.523485
220,8573168,8591235,9.21202823139798,47.295906,8.565122,47.405365,8.528246
221,8573205:0,Parent8503087,8.375227445115256,47.45016,8.563747,47.357796,8.521967
222,8573205:0:D,8573718:0:B,15.584490262856216,47.45016,8.563747,47.35694,8.438801
223,8573205:0:D,8591322,6.417376658189385,47.45016,8.563747,47.381935,8.529261
224,8573205:0:J,8503057:0:1,11.254528320108788,47.45016,8.563747,47.352074,8.487553
225,8573205:0:K,8590905,8.93644091031567,47.45016,8.563747,47.412457,8.639862
226,8573205:0:O,8587654,1.2551440016921809,47.45016,8.563747,47.43451,8.567628
227,8573205:0:P,8590786,13.381513368904994,47.45016,8.563747,47.399433,8.448547
228,8573205:0:Q,8591416,6.790602629318507,47.45016,8.563747,47.398975,8.51354
229,8573205:0:R,8573205:0:P,0.0,47.45016,8.563747,47.45016,8.563747
230,8573205:0:R,8590715,13.469829316457876,47.45016,8.563747,47.343357,8.660721
231,8573205:0:R,Parent8503016,0.15090931626039117,47.45016,8.563747,47.450386,8.5624
232,8573213:0,8590884,3.8686341744995008,47.44478,8.570691,47.4117,8.597273
233,8573213:0:A,8591393,3.8549769805244627,47.44478,8.570691,47.4019,8.5518
234,8573213:0:A,Parent8503201,10.532758993441902,47.44478,8.570691,47.307133,8.55516
235,8573213:0:C,Parent8503007,3.4988254068479954,47.44478,8.570691,47.41875,8.544659
236,8573213P,8591203,9.446660671803492,47.44478,8.570691,47.37738,8.499149
237,8573214,8502471,0.42835266950852713,47.439827,8.572039,47.441128,8.575785
238,8573233,8590846,18.182617135631084,47.457397,8.580214,47.391163,8.423152
239,8573240,8590594,11.150462022160312,47.462353,8.527581,47.404278,8.619713
240,8573241,8506638,11.398175589814425,47.453953,8.532639,47.34635,8.604531
241,8573241,8591283,7.031315876634387,47.453953,8.532639,47.36072,8.531561
242,8573710,8503081,4.988346399621032,47.37143,8.524185,47.310143,8.507414
243,8573711,8591418,5.790537950691811,47.367756,8.48748,47.423862,8.523045
244,8573711,Parent8591065,12.2977923692813,47.367756,8.48748,47.397274,8.596131
245,8573712,8503509:0:3,4.988166661172561,47.342243,8.470107,47.399178,8.447245
246,8573712,8590890,15.861886836175854,47.342243,8.470107,47.410122,8.604989
247,8573713,8574684,3.3053950740978464,47.33187,8.47423,47.36926,8.458725
248,8573713,8590892,15.340552049091901,47.33187,8.47423,47.419914,8.598495
249,8573715,8591825,17.572275138553557,47.30209,8.4859085,47.36113,8.638613
250,8573716,8588738,16.424203287195816,47.298775,8.487417,47.455715,8.589924
251,8573716,8591314,10.102747549417193,47.298775,8.487417,47.408825,8.539277
252,8573718:0,8573205:0:T,15.578887894362252,47.35694,8.438801,47.45016,8.563747
253,8573718:0,8590766,12.445017154221155,47.35694,8.438801,47.451965,8.530285
254,8573718:0:A,8591271,17.22296629376396,47.35694,8.438801,47.39864,8.590921
255,8573718:0:C,8590725,5.369204906129232,47.35694,8.438801,47.405525,8.474087
256,8573718:0:D,8590318,5.180302779954065,47.35694,8.438801,47.391132,8.479171
257,8573718:0:D,8591342,12.044487452876353,47.35694,8.438801,47.426132,8.536348
258,8573718:0:D,8595712,13.063961219194978,47.35694,8.438801,47.452263,8.53687
259,8573725,8591384,11.202967781251118,47.32363,8.439349,47.36787,8.535423
260,8573726,8503128P,18.119977195737697,47.326298,8.468499,47.40008,8.623423
261,8573726:0:A,8590902,20.40173146842709,47.326298,8.468499,47.41032,8.642727
262,8573726:0:B,8591416,7.424905193751946,47.326298,8.468499,47.398975,8.51354
263,8574610,8591263,15.684175619205355,47.375675,8.446571,47.406876,8.585873
264,8574684,8502559,0.5330363415622063,47.36926,8.458725,47.3683,8.463469
265,8574684,8591250,6.590913415210869,47.36926,8.458725,47.41429,8.509489
266,8574898,8591193,9.16998338914422,47.361973,8.465319,47.400272,8.543509
267,8575014,8591230,10.531975573234105,47.366222,8.465032,47.3764,8.559391
268,8576127:0,8591273,12.353328357440493,47.383984,8.659553,47.41096,8.550093
269,8576127:0:F,8591081,14.369897088054447,47.383984,8.659553,47.347034,8.532917
270,8576127P,8591024,7.340821469378635,47.383984,8.659553,47.350113,8.597731
271,8576139,8503009:0,15.272652379960576,47.38525,8.668384,47.347443,8.5336
272,8576155,8503016:0:2,4.55160894523278,47.447685,8.603247,47.450386,8.5624
273,8576155,8590542,3.235242512600453,47.447685,8.603247,47.412933,8.620323
274,8576155,8591438,6.968372288210289,47.447685,8.603247,47.35918,8.585244
275,8576160,Parent8503015,11.63420225400422,47.443584,8.62813,47.39304,8.529378
276,8576161,8591031,6.349753588152742,47.443554,8.629064,47.458447,8.572919
277,8576183,8591446,9.035903981385063,47.342796,8.567323,47.402187,8.496805
278,8576184,8503306P,8.301335620473669,47.337765,8.569775,47.4202,8.619272
279,8576185,8591379,4.747423262275084,47.34075,8.5759735,47.380295,8.542781
280,8576186,8591128,6.29725542532174,47.33985,8.581525,47.418175,8.561744
281,8576187,8503055:0:1,13.158342114218717,47.342976,8.583097,47.365925,8.46592
282,8576188,8573718,16.39813062331066,47.3449,8.585882,47.35694,8.438801
283,8576188,8591421,2.8791837504888864,47.3449,8.585882,47.37324,8.568544
284,8576195,8506549,3.6655920951880137,47.365414,8.547649,47.322475,8.532252
285,8576195,8591169,3.2791063613920026,47.365414,8.547649,47.38031,8.519973
286,8576201,8503201,3.1732508041907694,47.34592,8.5661545,47.307133,8.55516
287,8576201,8591146,7.3603681739991895,47.34592,8.5661545,47.358707,8.500605
288,8576203,8591176,9.366229104506326,47.340435,8.572614,47.39635,8.49747
289,8576203,8591252,8.26179214649722,47.340435,8.572614,47.381237,8.503731
290,8576206,8503015:0,7.256567570233902,47.331753,8.579657,47.39304,8.529378
291,8576206,8503020:0:4,8.042484401836788,47.331753,8.579657,47.385197,8.517125
292,8576206,8590683,4.06702994781285,47.331753,8.579657,47.32969,8.543149
293,8576208,8591390,8.732182315997074,47.326286,8.582307,47.369946,8.509651
294,8576210,8591110,8.441660562416942,47.321365,8.586825,47.3884,8.5260725
295,8576214,8591060,10.425348117453725,47.32779,8.602312,47.3852,8.517107
296,8576215:0,8576183,4.4382368685334495,47.329025,8.606085,47.342796,8.567323
297,8576215:0:C,8590544,6.331690022074528,47.329025,8.606085,47.41214,8.614547
298,8576216,8503094,7.412911732098429,47.3194,8.584508,47.333046,8.518562
299,8576216,8591152,6.840691542605214,47.3194,8.584508,47.404236,8.562615
300,8576216,8591280,9.617291262098876,47.3194,8.584508,47.413956,8.526459
301,8576217,8587974,1.3721734386571707,47.3169,8.585549,47.30279,8.59332
302,8576217,8590692,4.840721694498368,47.3169,8.585549,47.331985,8.543283
303,8576219,8590505,4.973905587804253,47.31384,8.592224,47.35927,8.624618
304,8576219,8590726,15.524080141414967,47.31384,8.592224,47.407337,8.467951
305,8576220,8503000:0:33AB,7.54517333359854,47.31577,8.593204,47.378178,8.540212
306,8576220,8590678,5.756093183097766,47.31577,8.593204,47.317776,8.541514
307,8576221,8573241,12.59913227919917,47.314545,8.595279,47.453953,8.532639
308,8576223,8503096:0:2,6.253418837438238,47.319145,8.58024,47.312275,8.524258
309,8576223,8591378,4.479350085764076,47.319145,8.58024,47.33504,8.54147
310,8576225,8590464,10.610078717105088,47.33611,8.618185,47.311783,8.524311
311,8576226,8576186,4.637033244930696,47.332977,8.622919,47.33985,8.581525
312,8576242,8573213:0,9.958804190021418,47.417385,8.483169,47.44478,8.570691
313,8576243,8573725,8.520715976896216,47.42579,8.471957,47.32363,8.439349
314,8576250,8591245,7.758388215719874,47.443913,8.4780035,47.35873,8.517089
315,8576252,8573714,6.773506439796224,47.449013,8.4710865,47.35962,8.465121
316,8576253,8590744,12.466935301557045,47.448162,8.466469,47.43222,8.577941
317,8576263,8590611,16.104843346045786,47.421093,8.50153,47.37101,8.64217
318,8576264,8595717,10.726977342282437,47.427753,8.473242,47.31295,8.530051
319,8576269,8530473,10.595685452627919,47.43836,8.464726,47.38733,8.553417
320,8576270,8573166,15.973020300629114,47.437508,8.461214,47.29127,8.564898
321,8576271,8590902,22.147927252234407,47.438778,8.444703,47.41032,8.642727
322,8576278,8576217,16.363873521125342,47.444492,8.466694,47.3169,8.585549
323,8576278,8591242,10.042995549354643,47.444492,8.466694,47.392494,8.549761
324,8576279,8588745,13.031628775227245,47.44161,8.465903,47.418808,8.581947
325,8576280,8590771,13.512510897650113,47.438217,8.47017,47.30818,8.5535965
326,8576281,8591077,10.612717266371893,47.452633,8.466074,47.34548,8.52786
327,8576699,8591070,4.4250677896137125,47.332916,8.477886,47.388767,8.490149
328,8576743,8579991,1.4912952662594197,47.32957,8.480079,47.312447,8.473394
329,8576743,8590781,7.9754340978627605,47.32957,8.480079,47.31236,8.550767
330,8579434,8503692,0.022041250000114736,47.337715,8.474545,47.337715,8.474347
331,8579440,8503500,8.197118393048763,47.334076,8.4787035,47.376858,8.546401
332,8579440,8591083,4.263003402179448,47.334076,8.4787035,47.36284,8.511672
333,8579472,8591065:0:A,14.37953626495309,47.34301,8.47229,47.397274,8.596131
334,8579472,8591082,6.674505632737538,47.34301,8.47229,47.351463,8.531974
335,8579472,8591124,10.979649468368729,47.34301,8.47229,47.42546,8.553633
336,8579843,8503147:0,5.318934725929037,47.461956,8.5771055,47.397213,8.596141
337,8579991,8509649,12.00825010672523,47.312447,8.473394,47.416553,8.555088
338,8580301,8576183,8.28864080656197,47.452652,8.56566,47.342796,8.567323
339,8580433,8574739,16.27943923154676,47.45094,8.596482,47.364933,8.462345
340,8580433,8590621,4.682502623328878,47.45094,8.596482,47.428093,8.557361
341,8580434,8503141:0:2,9.542617929769975,47.45211,8.58784,47.32686,8.575965
342,8580434,8591178,10.253317623964682,47.45211,8.58784,47.394165,8.504503
343,8580437,8573724,14.941438104579051,47.451565,8.591029,47.320198,8.490606
344,8580437,8591390,10.951239508749229,47.451565,8.591029,47.369946,8.509651
345,8580438,8591208,11.684211590334433,47.453625,8.593257,47.373615,8.503363
346,8580522,Parent8503009,3.4996618708876537,47.390797,8.522398,47.347443,8.5336
347,8580522,Parent8503051,2.1624706286496003,47.390797,8.522398,47.362766,8.518292
348,8581666,8591165,6.394928259776958,47.3189,8.455788,47.386967,8.490086
349,8582752,8503009:0,9.777711153072717,47.35607,8.44596,47.347443,8.5336
350,8582752,8596126,10.341103164932315,47.35607,8.44596,47.381065,8.537301
351,8583053,8503086:0:2,4.536210079611832,47.323627,8.490175,47.351643,8.526234
352,8583053,8590677,5.787467294924556,47.323627,8.490175,47.332108,8.541846
353,8583755,8576244,8.008282078771433,47.334526,8.436331,47.429077,8.469254
354,8583755,8579440,4.717005334094724,47.334526,8.436331,47.334076,8.4787035
355,8583805,Parent8503008,9.275700325594068,47.317123,8.463729,47.42091,8.508582
356,8583870:0,8503129:0:3,17.746483376231154,47.357174,8.437004,47.412724,8.591928
357,8583870P,8590463,11.266815911988743,47.357174,8.437004,47.313595,8.533807
358,8583870P,8594188,18.624176651233025,47.357174,8.437004,47.41553,8.599581
359,8587347,8590479,2.8202668796335093,47.34273,8.536016,47.319164,8.516353
360,8587348,8594255,1.4329343916670152,47.37724,8.53934,47.392025,8.547434
361,8587420,8594198,3.379782694159873,47.448967,8.583888,47.409294,8.598063
362,8587651:0:B,8591159,1.6385295077917528,47.40921,8.595548,47.401604,8.5817585
363,8587651:0:B,8591366,8.883042615823632,47.40921,8.595548,47.360065,8.523026
364,8587651:0:C,8591227,8.35518115855628,47.40921,8.595548,47.374508,8.524266
365,8587651P,8503129:0,0.48214468036970953,47.40921,8.595548,47.412724,8.591928
366,8587651P,8579434,14.50965586346948,47.40921,8.595548,47.337715,8.474545
367,8587653,8503000:0:32AB,9.427964673223297,47.39973,8.623638,47.378178,8.540212
368,8587653,8595074,2.5948805334956795,47.39973,8.623638,47.42554,8.608196
369,8587655,8503016:0:3AB,4.3925136698468155,47.412724,8.592539,47.450386,8.5624
370,8587655,8591396,2.3497774310460238,47.412724,8.592539,47.383083,8.585999
371,8587655,Parent8503055,14.53011265494943,47.412724,8.592539,47.365925,8.46592
372,8587964,8590753,5.607819592706387,47.307293,8.594767,47.36705,8.624761
373,8587966,8591033,11.92483989017023,47.30379,8.591344,47.392178,8.502491
374,8587968,8588313,9.906695295959773,47.307877,8.609032,47.430233,8.641721
375,8587970,8503004:0,6.107192166357586,47.307083,8.607855,47.350124,8.561385
376,8587977,8590554,7.545489810871129,47.29912,8.602186,47.397,8.6164875
377,8587978,8591336,8.285610851517912,47.307255,8.600102,47.38974,8.550893
378,8587979,8590777,6.234450157591518,47.302357,8.597901,47.307365,8.541999
379,8588314,8503068,7.060164353749474,47.420017,8.6189575,47.328167,8.631067
380,8588739,8588319,6.253816465179373,47.445126,8.576396,47.423847,8.630699
381,8588740,8576219,10.002872526880015,47.444878,8.57875,47.31384,8.592224
382,8588740,8590701,10.114111263245453,47.444878,8.57875,47.3115,8.587525
383,8588740,Parent8503340,2.1963664802073457,47.444878,8.57875,47.429955,8.561798
384,8589106,8503509:0:3,25.07714367115008,47.385178,8.6723175,47.399178,8.447245
385,8589106,8591256,13.652550059175823,47.385178,8.6723175,47.414642,8.551306
386,8590318,8591306,5.528913400345969,47.391132,8.479171,47.38674,8.528749
387,8590461,8591418,6.1289825612568,47.445896,8.470044,47.423862,8.523045
388,8590462,8576161,18.04679092527127,47.452587,8.467062,47.443554,8.629064
389,8590462,8591418,6.596834151570317,47.452587,8.467062,47.423862,8.523045
390,8590463,8581059,5.692905481206872,47.313595,8.533807,47.33842,8.485513
391,8590463,8591160,7.754911825492027,47.313595,8.533807,47.41417,8.518939
392,8590463,8591170,5.3245307262989146,47.313595,8.533807,47.371735,8.506651
393,8590463,8591244,6.147225706731571,47.313595,8.533807,47.39354,8.544784
394,8590464,8591109,4.533107642770407,47.311783,8.524311,47.354515,8.55295
395,8590464,Parent8503306,13.357776776894418,47.311783,8.524311,47.4202,8.619272
396,8590464:0:B,8591383,7.9943010584098175,47.311783,8.524311,47.41662,8.535486
397,8590465,8573213:0:B,11.346925995985677,47.3096,8.525614,47.44478,8.570691
398,8590466,8503102:0:2,8.252920807734368,47.316402,8.5177355,47.305794,8.591523
399,8590467,8579453,6.132925507105922,47.3011,8.522101,47.341667,8.474356
400,8590467,8582752,9.435389391313713,47.3011,8.522101,47.35607,8.44596
401,8590474,8591261,8.238452968778061,47.31308,8.527644,47.359863,8.594523
402,8590476,8503512:0,14.047343962905854,47.31879,8.53439,47.39888,8.420439
403,8590482,8591146,5.325054307457188,47.308796,8.534445,47.358707,8.500605
404,8590484,8503659,6.678647485199009,47.316566,8.530016,47.30303,8.589305
405,8590507,8502220:0,21.823895995047952,47.421707,8.629665,47.39088,8.4347315
406,8590507,8503340:0:2,7.580406848301604,47.421707,8.629665,47.429955,8.561798
407,8590507,8587964,9.469723843855341,47.421707,8.629665,47.307293,8.594767
408,8590508,8591086,11.249104283912304,47.41881,8.631364,47.407536,8.5306
409,8590508,8591353,14.18201930263478,47.41881,8.631364,47.39973,8.504621
410,8590512,8591407,10.708950429721702,47.39758,8.417394,47.424587,8.511843
411,8590517,8591230,16.526358816779357,47.39826,8.411672,47.3764,8.559391
412,8590542,8503000:0:17,9.294772408036938,47.412933,8.620323,47.378178,8.540212
413,8590543,8590711,7.558334094877793,47.42639,8.618518,47.32815,8.631795
414,8590544,8576127:0:B,5.440973772383203,47.41214,8.614547,47.383984,8.659553
415,8590545,8591320,15.85234030252866,47.41425,8.621949,47.409927,8.479575
416,8590548,8503009P,10.863095595386943,47.400738,8.624258,47.347443,8.5336
417,8590548,8503129:0:4,3.71049342203823,47.400738,8.624258,47.412724,8.591928
418,8590548,8591386,8.560010490000838,47.400738,8.624258,47.393578,8.547515
419,8590549,8590678,11.879980536426489,47.394817,8.63458,47.317776,8.541514
420,8590549,8591256,9.389536352893044,47.394817,8.63458,47.414642,8.551306
421,8590552,8590901,4.341926744327973,47.395966,8.608133,47.41043,8.645889
422,8590554,8573164,10.239887333823278,47.397,8.6164875,47.290337,8.559678
423,8590554,8590576,0.32178467578340647,47.397,8.6164875,47.3967,8.613604
424,8590554,8591032,8.206295502155491,47.397,8.6164875,47.44412,8.550013
425,8590555,8588737,6.123470145036702,47.39488,8.628705,47.45487,8.59155
426,8590555,8594188,3.5959151158542304,47.39488,8.628705,47.41553,8.599581
427,8590556,8503000:0:3,10.273967671683158,47.40566,8.630609,47.378178,8.540212
428,8590556,8503006:0:8,9.636166748639056,47.40566,8.630609,47.41153,8.544137
429,8590556,8590772,11.77470006381945,47.40566,8.630609,47.30704,8.5486555
430,8590557,8576271,18.767838431244954,47.40187,8.611439,47.438778,8.444703
431,8590558,Parent8503526,17.480577884788886,47.40238,8.627402,47.436565,8.472083
432,8590561,8502876,19.416700236319073,47.40215,8.607657,47.338207,8.438702
433,8590561,8503010:0:2,9.021416337721691,47.40215,8.607657,47.364098,8.530824
434,8590561,8591137,5.7917249782074265,47.40215,8.607657,47.3628,8.562975
435,8590563,8503200,9.203094667259991,47.39129,8.617161,47.32443,8.5480175
436,8590563,8590555,1.31323879094049,47.39129,8.617161,47.39488,8.628705
437,8590565,8576185,9.378375050443811,47.394295,8.652007,47.34075,8.5759735
438,8590565,8576280,20.510368296056825,47.394295,8.652007,47.438217,8.47017
439,8590565,Parent8503006,12.078017055468088,47.394295,8.652007,47.41153,8.544137
440,8590566,8596005,3.7233778735597594,47.396004,8.599958,47.360893,8.623476
441,8590568,8591219,9.870577238998768,47.401554,8.617583,47.378468,8.530303
442,8590577,8579495,16.76526263400116,47.399925,8.616317,47.344315,8.470502
443,8590580,8503087:0:2,10.957959078020997,47.396168,8.61691,47.357796,8.521967
444,8590586,8505363,1.3064077250805433,47.396515,8.623153,47.41243,8.618491
445,8590586,8595710,10.464036799607372,47.396515,8.623153,47.44826,8.535909
446,8590590,8503057:0:681,16.39059086236632,47.390537,8.632468,47.352074,8.487553
447,8590590,8503307:0,3.683114155987601,47.390537,8.632468,47.438572,8.626216
448,8590596,8503094,12.997768069505659,47.35477,8.634391,47.333046,8.518562
449,8590606,Parent8503102,7.359218239004351,47.371815,8.640167,47.305794,8.591523
450,8590607,8573205:0:K,10.563123343907616,47.37612,8.644353,47.45016,8.563747
451,8590609,8591263,7.202461650503933,47.36851,8.645135,47.406876,8.585873
452,8590619,8573205P,16.508671408188043,47.39871,8.419586,47.45016,8.563747
453,8590619,8576208,18.92038016915152,47.39871,8.419586,47.326286,8.582307
454,8590619,8591115,17.96246204158178,47.39871,8.419586,47.360344,8.578839
455,8590619,8591368,13.214410738284407,47.39871,8.419586,47.379875,8.537606
